Date,Close
9/25/2014,321.929993
9/26/2014,323.209991
9/29/2014,321.820007
9/30/2014,322.440002
10/1/2014,317.459991
10/2/2014,318.410004
10/3/2014,322.73999
10/6/2014,322.200012
10/7/2014,316.980011
10/8/2014,322.700012
10/9/2014,315.369995
10/10/2014,311.390015
10/13/2014,306.450012
10/14/2014,308.309998
10/15/2014,305.970001
10/16/2014,302.859985
10/17/2014,303.640015
10/20/2014,306.209991
10/21/2014,315.329987
10/22/2014,312.970001
10/23/2014,313.179993
10/24/2014,287.059998
10/27/2014,289.970001
10/28/2014,295.589996
10/29/2014,294.119995
10/30/2014,299.070007
10/31/2014,305.459991
11/3/2014,305.720001
11/4/2014,302.809998
11/5/2014,296.519989
11/6/2014,296.640015
11/7/2014,299.859985
11/10/2014,305.109985
11/11/2014,312.01001
11/12/2014,311.51001
11/13/2014,316.480011
11/14/2014,327.820007
11/17/2014,323.049988
11/18/2014,324.929993
11/19/2014,326.540009
11/20/2014,330.540009
11/21/2014,332.630005
11/24/2014,335.640015
11/25/2014,335.040009
11/26/2014,333.570007
11/28/2014,338.640015
12/1/2014,326
12/2/2014,326.309998
12/3/2014,316.5
12/4/2014,316.929993
12/5/2014,312.630005
12/8/2014,306.640015
12/9/2014,312.5
12/10/2014,305.839996
12/11/2014,307.359985
12/12/2014,307.320007
12/15/2014,306.070007
12/16/2014,295.059998
12/17/2014,298.880005
12/18/2014,297.730011
12/19/2014,299.899994
12/22/2014,306.540009
12/23/2014,306.290009
12/24/2014,303.029999
12/26/2014,309.089996
12/29/2014,312.040009
12/30/2014,310.299988
12/31/2014,310.350006
1/2/2015,308.519989
1/5/2015,302.190002
1/6/2015,295.290009
1/7/2015,298.420013
1/8/2015,300.459991
1/9/2015,296.929993
1/12/2015,291.410004
1/13/2015,294.73999
1/14/2015,293.269989
1/15/2015,286.950012
1/16/2015,290.73999
1/20/2015,289.440002
1/21/2015,297.25
1/22/2015,310.320007
1/23/2015,312.390015
1/26/2015,309.660004
1/27/2015,306.75
1/28/2015,303.910004
1/29/2015,311.779999
1/30/2015,354.529999
2/2/2015,364.470001
2/3/2015,363.549988
2/4/2015,364.75
2/5/2015,373.890015
2/6/2015,374.279999
2/9/2015,370.559998
2/10/2015,373
2/11/2015,375.140015
2/12/2015,377.170013
2/13/2015,381.829987
2/17/2015,375.429993
2/18/2015,373.369995
2/19/2015,379
2/20/2015,383.660004
2/23/2015,380.140015
2/24/2015,378.589996
2/25/2015,385.369995
2/26/2015,384.799988
2/27/2015,380.160004
3/2/2015,385.660004
3/3/2015,384.609985
3/4/2015,382.720001
3/5/2015,387.829987
3/6/2015,380.089996
3/9/2015,378.559998
3/10/2015,369.51001
3/11/2015,366.369995
3/12/2015,374.23999
3/13/2015,370.579987
3/16/2015,373.350006
3/17/2015,371.920013
3/18/2015,375.140015
3/19/2015,373.23999
3/20/2015,378.48999
3/23/2015,375.109985
3/24/2015,374.089996
3/25/2015,370.959991
3/26/2015,367.350006
3/27/2015,370.559998
3/30/2015,374.589996
3/31/2015,372.100006
4/1/2015,370.26001
4/2/2015,372.25
4/6/2015,377.040009
4/7/2015,374.410004
4/8/2015,381.200012
4/9/2015,383.540009
4/10/2015,382.649994
4/13/2015,382.359985
4/14/2015,385.109985
4/15/2015,383.450012
4/16/2015,386.040009
4/17/2015,375.559998
4/20/2015,389.51001
4/21/2015,391.179993
4/22/2015,389.799988
4/23/2015,389.98999
4/24/2015,445.100006
4/27/2015,438.559998
4/28/2015,429.309998
4/29/2015,429.369995
4/30/2015,421.779999
5/1/2015,422.869995
5/4/2015,423.040009
5/5/2015,421.190002
5/6/2015,419.100006
5/7/2015,426.880005
5/8/2015,433.690002
5/11/2015,432.850006
5/12/2015,431.019989
5/13/2015,426.869995
5/14/2015,432.279999
5/15/2015,426
5/18/2015,425.23999
5/19/2015,421.709991
5/20/2015,423.859985
5/21/2015,431.630005
5/22/2015,427.630005
5/26/2015,425.470001
5/27/2015,431.420013
5/28/2015,426.570007
5/29/2015,429.230011
6/1/2015,430.920013
6/2/2015,430.98999
6/3/2015,436.589996
6/4/2015,430.779999
6/5/2015,426.950012
6/8/2015,423.5
6/9/2015,425.480011
6/10/2015,430.769989
6/11/2015,432.970001
6/12/2015,429.920013
6/15/2015,423.670013
6/16/2015,427.26001
6/17/2015,427.809998
6/18/2015,439.390015
6/19/2015,434.920013
6/22/2015,436.290009
6/23/2015,445.98999
6/24/2015,440.839996
6/25/2015,440.100006
6/26/2015,438.100006
6/29/2015,429.859985
6/30/2015,434.089996
7/1/2015,437.390015
7/2/2015,437.709991
7/6/2015,436.040009
7/7/2015,436.720001
7/8/2015,429.700012
7/9/2015,434.390015
7/10/2015,443.51001
7/13/2015,455.570007
7/14/2015,465.570007
7/15/2015,461.190002
7/16/2015,475.480011
7/17/2015,483.01001
7/20/2015,488.100006
7/21/2015,488
7/22/2015,488.269989
7/23/2015,482.179993
7/24/2015,529.419983
7/27/2015,531.409973
7/28/2015,526.030029
7/29/2015,529
7/30/2015,536.76001
7/31/2015,536.150024
8/3/2015,535.030029
8/4/2015,531.900024
8/5/2015,537.01001
8/6/2015,529.460022
8/7/2015,522.619995
8/10/2015,524
8/11/2015,527.460022
8/12/2015,525.909973
8/13/2015,529.659973
8/14/2015,531.52002
8/17/2015,535.219971
8/18/2015,535.02002
8/19/2015,532.919983
8/20/2015,515.780029
8/21/2015,494.470001
8/24/2015,463.369995
8/25/2015,466.369995
8/26/2015,500.769989
8/27/2015,518.369995
8/28/2015,518.01001
8/31/2015,512.890015
9/1/2015,496.540009
9/2/2015,510.549988
9/3/2015,504.720001
9/4/2015,499
9/8/2015,517.539978
9/9/2015,516.890015
9/10/2015,522.23999
9/11/2015,529.440002
9/14/2015,521.380005
9/15/2015,522.369995
9/16/2015,527.390015
9/17/2015,538.869995
9/18/2015,540.26001
9/21/2015,548.390015
9/22/2015,538.400024
9/23/2015,536.070007
9/24/2015,533.75
9/25/2015,524.25
9/28/2015,504.059998
9/29/2015,496.070007
9/30/2015,511.890015
10/1/2015,520.719971
10/2/2015,532.539978
10/5/2015,543.679993
10/6/2015,537.47998
10/7/2015,541.940002
10/8/2015,533.159973
10/9/2015,539.799988
10/12/2015,550.190002
10/13/2015,548.900024
10/14/2015,544.830017
10/15/2015,562.440002
10/16/2015,570.76001
10/19/2015,573.150024
10/20/2015,560.880005
10/21/2015,555.77002
10/22/2015,563.909973
10/23/2015,599.030029
10/26/2015,608.609985
10/27/2015,611.01001
10/28/2015,617.099976
10/29/2015,626.549988
10/30/2015,625.900024
11/2/2015,628.349976
11/3/2015,625.309998
11/4/2015,640.950012
11/5/2015,655.650024
11/6/2015,659.369995
11/9/2015,655.48999
11/10/2015,659.679993
11/11/2015,673.25
11/12/2015,665.599976
11/13/2015,642.349976
11/16/2015,647.809998
11/17/2015,643.299988
11/18/2015,663.539978
11/19/2015,661.27002
11/20/2015,668.450012
11/23/2015,678.98999
11/24/2015,671.150024
11/25/2015,675.340027
11/27/2015,673.26001
11/30/2015,664.799988
12/1/2015,679.059998
12/2/2015,676.01001
12/3/2015,666.25
12/4/2015,672.640015
12/7/2015,669.830017
12/8/2015,677.330017
12/9/2015,664.789978
12/10/2015,662.320007
12/11/2015,640.150024
12/14/2015,657.909973
12/15/2015,658.640015
12/16/2015,675.77002
12/17/2015,670.650024
12/18/2015,664.140015
12/21/2015,664.51001
12/22/2015,663.150024
12/23/2015,663.700012
12/24/2015,662.789978
12/28/2015,675.200012
12/29/2015,693.969971
12/30/2015,689.070007
12/31/2015,675.890015
1/4/2016,636.98999
1/5/2016,633.789978
1/6/2016,632.650024
1/7/2016,607.940002
1/8/2016,607.049988
1/11/2016,617.73999
1/12/2016,617.890015
1/13/2016,581.809998
1/14/2016,593
1/15/2016,570.179993
1/19/2016,574.47998
1/20/2016,571.77002
1/21/2016,575.02002
1/22/2016,596.380005
1/25/2016,596.530029
1/26/2016,601.25
1/27/2016,583.349976
1/28/2016,635.349976
1/29/2016,587
2/1/2016,574.809998
2/2/2016,552.099976
2/3/2016,531.070007
2/4/2016,536.26001
2/5/2016,502.130005
2/8/2016,488.100006
2/9/2016,482.070007
2/10/2016,490.480011
2/11/2016,503.820007
2/12/2016,507.079987
2/16/2016,521.099976
2/17/2016,534.099976
2/18/2016,525
2/19/2016,534.900024
2/22/2016,559.5
2/23/2016,552.940002
2/24/2016,554.039978
2/25/2016,555.150024
2/26/2016,555.22998
2/29/2016,552.52002
3/1/2016,579.039978
3/2/2016,580.210022
3/3/2016,577.48999
3/4/2016,575.140015
3/7/2016,562.799988
3/8/2016,560.26001
3/9/2016,559.469971
3/10/2016,558.929993
3/11/2016,569.609985
3/14/2016,573.369995
3/15/2016,577.02002
3/16/2016,574.27002
3/17/2016,559.440002
3/18/2016,552.080017
3/21/2016,553.97998
3/22/2016,560.47998
3/23/2016,569.630005
3/24/2016,582.950012
3/28/2016,579.869995
3/29/2016,593.859985
3/30/2016,598.690002
3/31/2016,593.640015
4/1/2016,598.5
4/4/2016,593.190002
4/5/2016,586.140015
4/6/2016,602.080017
4/7/2016,591.429993
4/8/2016,594.599976
4/11/2016,595.929993
4/12/2016,603.169983
4/13/2016,614.820007
4/14/2016,620.75
4/15/2016,625.890015
4/18/2016,635.349976
4/19/2016,627.900024
4/20/2016,632.98999
4/21/2016,631
4/22/2016,620.5
4/25/2016,626.200012
4/26/2016,616.880005
4/27/2016,606.570007
4/28/2016,602
4/29/2016,659.590027
5/2/2016,683.849976
5/3/2016,671.320007
5/4/2016,670.900024
5/5/2016,659.090027
5/6/2016,673.950012
5/9/2016,679.75
5/10/2016,703.070007
5/11/2016,713.22998
5/12/2016,717.929993
5/13/2016,709.919983
5/16/2016,710.659973
5/17/2016,695.27002
5/18/2016,697.450012
5/19/2016,698.52002
5/20/2016,702.799988
5/23/2016,696.75
5/24/2016,704.200012
5/25/2016,708.349976
5/26/2016,714.909973
5/27/2016,712.23999
5/31/2016,722.789978
6/1/2016,719.440002
6/2/2016,728.23999
6/3/2016,725.539978
6/6/2016,726.72998
6/7/2016,723.73999
6/8/2016,726.640015
6/9/2016,727.650024
6/10/2016,717.909973
6/13/2016,715.23999
6/14/2016,719.299988
6/15/2016,714.26001
6/16/2016,717.51001
6/17/2016,706.390015
6/20/2016,714.01001
6/21/2016,715.820007
6/22/2016,710.599976
6/23/2016,722.080017
6/24/2016,698.960022
6/27/2016,691.359985
6/28/2016,707.950012
6/29/2016,715.599976
6/30/2016,715.619995
7/1/2016,725.679993
7/5/2016,728.099976
7/6/2016,737.609985
7/7/2016,736.570007
7/8/2016,745.809998
7/11/2016,753.780029
7/12/2016,748.210022
7/13/2016,742.630005
7/14/2016,741.200012
7/15/2016,735.440002
7/18/2016,736.070007
7/19/2016,739.950012
7/20/2016,745.719971
7/21/2016,744.429993
7/22/2016,744.859985
7/25/2016,739.609985
7/26/2016,735.590027
7/27/2016,736.669983
7/28/2016,752.609985
7/29/2016,758.809998
8/1/2016,767.73999
8/2/2016,760.580017
8/3/2016,754.640015
8/4/2016,760.77002
8/5/2016,765.97998
8/8/2016,766.559998
8/9/2016,768.309998
8/10/2016,768.559998
8/11/2016,771.23999
8/12/2016,772.559998
8/15/2016,768.48999
8/16/2016,764.039978
8/17/2016,764.630005
8/18/2016,764.460022
8/19/2016,757.309998
8/22/2016,759.47998
8/23/2016,762.450012
8/24/2016,757.25
8/25/2016,759.219971
8/26/2016,769
8/29/2016,771.289978
8/30/2016,767.580017
8/31/2016,769.159973
9/1/2016,770.619995
9/2/2016,772.440002
9/6/2016,788.869995
9/7/2016,784.47998
9/8/2016,784.059998
9/9/2016,760.140015
9/12/2016,771.48999
9/13/2016,761.01001
9/14/2016,761.090027
9/15/2016,769.690002
9/16/2016,778.52002
9/19/2016,775.099976
9/20/2016,780.219971
9/21/2016,789.73999
9/22/2016,804.700012
9/23/2016,805.75
9/26/2016,799.159973
9/27/2016,816.109985
9/28/2016,828.719971
9/29/2016,829.049988
9/30/2016,837.309998
10/3/2016,836.73999
10/4/2016,834.030029
10/5/2016,844.359985
10/6/2016,841.659973
10/7/2016,839.429993
10/10/2016,841.710022
10/11/2016,831
10/12/2016,834.090027
10/13/2016,829.280029
10/14/2016,822.960022
10/17/2016,812.950012
10/18/2016,817.650024
10/19/2016,817.690002
10/20/2016,810.320007
10/21/2016,818.98999
10/24/2016,838.090027
10/25/2016,835.179993
10/26/2016,822.590027
10/27/2016,818.359985
10/28/2016,776.320007
10/31/2016,789.820007
11/1/2016,785.409973
11/2/2016,765.559998
11/3/2016,767.030029
11/4/2016,755.049988
11/7/2016,784.929993
11/8/2016,787.75
11/9/2016,771.880005
11/10/2016,742.380005
11/11/2016,739.01001
11/14/2016,719.070007
11/15/2016,743.23999
11/16/2016,746.48999
11/17/2016,756.400024
11/18/2016,760.159973
11/21/2016,780
11/22/2016,785.330017
11/23/2016,780.119995
11/25/2016,780.369995
11/28/2016,766.77002
11/29/2016,762.52002
11/30/2016,750.570007
12/1/2016,743.650024
12/2/2016,740.340027
12/5/2016,759.359985
12/6/2016,764.719971
12/7/2016,770.419983
12/8/2016,767.330017
12/9/2016,768.659973
12/12/2016,760.119995
12/13/2016,774.340027
12/14/2016,768.820007
12/15/2016,761
12/16/2016,757.77002
12/19/2016,766
12/20/2016,771.219971
12/21/2016,770.599976
12/22/2016,766.340027
12/23/2016,760.590027
12/27/2016,771.400024
12/28/2016,772.130005
12/29/2016,765.150024
12/30/2016,749.869995
1/3/2017,753.669983
1/4/2017,757.179993
1/5/2017,780.450012
1/6/2017,795.98999
1/9/2017,796.919983
1/10/2017,795.900024
1/11/2017,799.02002
1/12/2017,813.640015
1/13/2017,817.140015
1/17/2017,809.719971
1/18/2017,807.47998
1/19/2017,809.039978
1/20/2017,808.330017
1/23/2017,817.880005
1/24/2017,822.440002
1/25/2017,836.52002
1/26/2017,839.150024
1/27/2017,835.77002
1/30/2017,830.380005
1/31/2017,823.47998
2/1/2017,832.349976
2/2/2017,839.950012
2/3/2017,810.200012
2/6/2017,807.640015
2/7/2017,812.5
2/8/2017,819.710022
2/9/2017,821.359985
2/10/2017,827.460022
2/13/2017,836.530029
2/14/2017,836.390015
2/15/2017,842.700012
2/16/2017,844.140015
2/17/2017,845.070007
2/21/2017,856.440002
2/22/2017,855.609985
2/23/2017,852.190002
2/24/2017,845.23999
2/27/2017,848.640015
2/28/2017,845.039978
3/1/2017,853.080017
3/2/2017,848.909973
3/3/2017,849.880005
3/6/2017,846.609985
3/7/2017,846.02002
3/8/2017,850.5
3/9/2017,853
3/10/2017,852.460022
3/13/2017,854.590027
3/14/2017,852.530029
3/15/2017,852.969971
3/16/2017,853.419983
3/17/2017,852.309998
3/20/2017,856.969971
3/21/2017,843.200012
3/22/2017,848.059998
3/23/2017,847.380005
3/24/2017,845.609985
3/27/2017,846.820007
3/28/2017,856
3/29/2017,874.320007
3/30/2017,876.340027
3/31/2017,886.539978
4/3/2017,891.51001
4/4/2017,906.830017
4/5/2017,909.280029
4/6/2017,898.280029
4/7/2017,894.880005
4/10/2017,907.039978
4/11/2017,902.359985
4/12/2017,896.22998
4/13/2017,884.669983
4/17/2017,901.98999
4/18/2017,903.780029
4/19/2017,899.200012
4/20/2017,902.059998
4/21/2017,898.530029
4/24/2017,907.409973
4/25/2017,907.619995
4/26/2017,909.289978
4/27/2017,918.380005
4/28/2017,924.98999
5/1/2017,948.22998
5/2/2017,946.940002
5/3/2017,941.030029
5/4/2017,937.530029
5/5/2017,934.150024
5/8/2017,949.039978
5/9/2017,952.820007
5/10/2017,948.950012
5/11/2017,947.619995
5/12/2017,961.349976
5/15/2017,957.969971
5/16/2017,966.070007
5/17/2017,944.76001
5/18/2017,958.48999
5/19/2017,959.840027
5/22/2017,970.669983
5/23/2017,971.539978
5/24/2017,980.349976
5/25/2017,993.380005
5/26/2017,995.780029
5/30/2017,996.700012
5/31/2017,994.619995
6/1/2017,995.950012
6/2/2017,1006.72998
6/5/2017,1011.340027
6/6/2017,1003
6/7/2017,1010.070007
6/8/2017,1010.27002
6/9/2017,978.309998
6/12/2017,964.909973
6/13/2017,980.789978
6/14/2017,976.469971
6/15/2017,964.169983
6/16/2017,987.710022
6/19/2017,995.169983
6/20/2017,992.590027
6/21/2017,1002.22998
6/22/2017,1001.299988
6/23/2017,1003.73999
6/26/2017,993.97998
6/27/2017,976.780029
6/28/2017,990.330017
6/29/2017,975.929993
6/30/2017,968
7/3/2017,953.659973
7/5/2017,971.400024
7/6/2017,965.140015
7/7/2017,978.76001
7/10/2017,996.469971
7/11/2017,994.130005
7/12/2017,1006.51001
7/13/2017,1000.630005
7/14/2017,1001.809998
7/17/2017,1010.039978
7/18/2017,1024.449951
7/19/2017,1026.869995
7/20/2017,1028.699951
7/21/2017,1025.670044
7/24/2017,1038.949951
7/25/2017,1039.869995
7/26/2017,1052.800049
7/27/2017,1046
7/28/2017,1020.039978
7/31/2017,987.780029
8/1/2017,996.190002
8/2/2017,995.890015
8/3/2017,986.919983
8/4/2017,987.580017
8/7/2017,992.27002
8/8/2017,989.840027
8/9/2017,982.01001
8/10/2017,956.919983
8/11/2017,967.98999
8/14/2017,983.299988
8/15/2017,982.73999
8/16/2017,978.179993
8/17/2017,960.570007
8/18/2017,958.469971
8/21/2017,953.289978
8/22/2017,966.900024
8/23/2017,958
8/24/2017,952.450012
8/25/2017,945.26001
8/28/2017,946.02002
8/29/2017,954.059998
8/30/2017,967.590027
8/31/2017,980.599976
9/1/2017,978.25
9/5/2017,965.27002
9/6/2017,967.799988
9/7/2017,979.469971
9/8/2017,965.900024
9/11/2017,977.960022
9/12/2017,982.580017
9/13/2017,999.599976
9/14/2017,992.210022
9/15/2017,986.789978
9/18/2017,974.190002
9/19/2017,969.859985
9/20/2017,973.210022
9/21/2017,964.650024
9/22/2017,955.099976
9/25/2017,939.789978
9/26/2017,938.599976
9/27/2017,950.869995
9/28/2017,956.400024
9/29/2017,961.349976
10/2/2017,959.190002
10/3/2017,957.099976
10/4/2017,965.450012
10/5/2017,980.849976
10/6/2017,989.580017
10/9/2017,990.98999
10/10/2017,987.200012
10/11/2017,995
10/12/2017,1000.929993
10/13/2017,1002.940002
10/16/2017,1006.340027
10/17/2017,1009.130005
10/18/2017,997
10/19/2017,986.609985
10/20/2017,982.909973
10/23/2017,966.299988
10/24/2017,975.900024
10/25/2017,972.909973
10/26/2017,972.429993
10/27/2017,1100.949951
10/30/2017,1110.849976
10/31/2017,1105.280029
11/1/2017,1103.680054
11/2/2017,1094.219971
11/3/2017,1111.599976
11/6/2017,1120.660034
11/7/2017,1123.170044
11/8/2017,1132.880005
11/9/2017,1129.130005
11/10/2017,1125.349976
11/13/2017,1129.170044
11/14/2017,1136.839966
11/15/2017,1126.689941
11/16/2017,1137.290039
11/17/2017,1129.880005
11/20/2017,1126.310059
11/21/2017,1139.48999
11/22/2017,1156.160034
11/24/2017,1186
11/27/2017,1195.829956
11/28/2017,1193.599976
11/29/2017,1161.27002
11/30/2017,1176.75
12/1/2017,1162.349976
12/4/2017,1133.949951
12/5/2017,1141.569946
12/6/2017,1152.349976
12/7/2017,1159.790039
12/8/2017,1162
12/11/2017,1168.920044
12/12/2017,1165.079956
12/13/2017,1164.130005
12/14/2017,1174.26001
12/15/2017,1179.140015
12/18/2017,1190.579956
12/19/2017,1187.380005
12/20/2017,1177.619995
12/21/2017,1174.76001
12/22/2017,1168.359985
12/26/2017,1176.76001
12/27/2017,1182.26001
12/28/2017,1186.099976
12/29/2017,1169.469971
1/2/2018,1189.01001
1/3/2018,1204.199951
1/4/2018,1209.589966
1/5/2018,1229.140015
1/8/2018,1246.869995
1/9/2018,1252.699951
1/10/2018,1254.329956
1/11/2018,1276.680054
1/12/2018,1305.199951
1/16/2018,1304.859985
1/17/2018,1295
1/18/2018,1293.319946
1/19/2018,1294.579956
1/22/2018,1327.310059
1/23/2018,1362.540039
1/24/2018,1357.51001
1/25/2018,1377.949951
1/26/2018,1402.050049
1/29/2018,1417.680054
1/30/2018,1437.819946
1/31/2018,1450.890015
2/1/2018,1390
2/2/2018,1429.949951
2/5/2018,1390
2/6/2018,1442.839966
2/7/2018,1416.780029
2/8/2018,1350.5
2/9/2018,1339.599976
2/12/2018,1386.22998
2/13/2018,1414.51001
2/14/2018,1451.050049
2/15/2018,1461.76001
2/16/2018,1448.689941
2/20/2018,1468.349976
2/21/2018,1482.920044
2/22/2018,1485.339966
2/23/2018,1500
2/26/2018,1521.949951
2/27/2018,1511.97998
2/28/2018,1512.449951
3/1/2018,1493.449951
3/2/2018,1500.25
3/5/2018,1523.609985
3/6/2018,1537.640015
3/7/2018,1545
3/8/2018,1551.859985
3/9/2018,1578.890015
3/12/2018,1598.390015
3/13/2018,1588.180054
3/14/2018,1591
3/15/2018,1582.319946
3/16/2018,1571.680054
3/19/2018,1544.930054
3/20/2018,1586.51001
3/21/2018,1581.859985
3/22/2018,1544.920044
3/23/2018,1495.560059
3/26/2018,1555.859985
3/27/2018,1497.050049
3/28/2018,1431.420044
3/29/2018,1447.339966
4/2/2018,1371.98999
4/3/2018,1392.050049
4/4/2018,1410.569946
4/5/2018,1451.75
4/6/2018,1405.22998
4/9/2018,1406.079956
4/10/2018,1436.219971
4/11/2018,1427.050049
4/12/2018,1448.5
4/13/2018,1430.790039
4/16/2018,1441.5
4/17/2018,1503.829956
4/18/2018,1527.839966
4/19/2018,1556.910034
4/20/2018,1527.48999
4/23/2018,1517.859985
4/24/2018,1460.089966
4/25/2018,1460.170044
4/26/2018,1517.959961
4/27/2018,1572.619995
4/30/2018,1566.130005
5/1/2018,1582.26001
5/2/2018,1569.680054
5/3/2018,1572.079956
5/4/2018,1580.949951
5/7/2018,1600.140015
5/8/2018,1592.390015
5/9/2018,1608
5/10/2018,1609.079956
5/11/2018,1602.910034
5/14/2018,1601.540039
5/15/2018,1576.119995
5/16/2018,1587.280029
5/17/2018,1581.76001
5/18/2018,1574.369995
5/21/2018,1585.459961
5/22/2018,1581.400024
5/23/2018,1601.859985
5/24/2018,1603.069946
5/25/2018,1610.150024
5/29/2018,1612.869995
5/30/2018,1624.890015
5/31/2018,1629.619995
6/1/2018,1641.540039
6/4/2018,1665.27002
6/5/2018,1696.349976
6/6/2018,1695.75
6/7/2018,1689.300049
6/8/2018,1683.98999
6/11/2018,1689.119995
6/12/2018,1698.75
6/13/2018,1704.859985
6/14/2018,1723.859985
6/15/2018,1715.969971
6/18/2018,1723.790039
6/19/2018,1734.780029
6/20/2018,1750.079956
6/21/2018,1730.219971
6/22/2018,1715.670044
6/25/2018,1663.150024
6/26/2018,1691.089966
6/27/2018,1660.51001
6/28/2018,1701.449951
6/29/2018,1699.800049
7/2/2018,1713.780029
7/3/2018,1693.959961
7/5/2018,1699.72998
7/6/2018,1710.630005
7/9/2018,1739.02002
7/10/2018,1743.069946
7/11/2018,1755
7/12/2018,1796.619995
7/13/2018,1813.030029
7/16/2018,1822.48999
7/17/2018,1843.930054
7/18/2018,1842.920044
7/19/2018,1812.969971
7/20/2018,1813.699951
7/23/2018,1802
7/24/2018,1829.23999
7/25/2018,1863.609985
7/26/2018,1808
7/27/2018,1817.27002
7/30/2018,1779.219971
7/31/2018,1777.439941
8/1/2018,1797.170044
8/2/2018,1834.329956
8/3/2018,1823.290039
8/6/2018,1847.75
8/7/2018,1862.47998
8/8/2018,1886.52002
8/9/2018,1898.52002
8/10/2018,1886.300049
8/13/2018,1896.199951
8/14/2018,1919.650024
8/15/2018,1882.619995
8/16/2018,1886.52002
8/17/2018,1882.219971
8/20/2018,1876.709961
8/21/2018,1883.420044
8/22/2018,1904.900024
8/23/2018,1902.900024
8/24/2018,1905.390015
8/27/2018,1927.680054
8/28/2018,1932.819946
8/29/2018,1998.099976
8/30/2018,2002.380005
8/31/2018,2012.709961
9/4/2018,2039.51001
9/5/2018,1994.819946
9/6/2018,1958.310059
9/7/2018,1952.069946
9/10/2018,1939.01001
9/11/2018,1987.150024
9/12/2018,1990
9/13/2018,1989.869995
9/14/2018,1970.189941
9/17/2018,1908.030029
9/18/2018,1941.050049
9/19/2018,1926.420044
9/20/2018,1944.300049
9/21/2018,1915.01001
9/24/2018,1934.359985
9/25/2018,1974.550049
9/26/2018,1974.849976
9/27/2018,2012.97998
9/28/2018,2003
10/1/2018,2004.359985
10/2/2018,1971.310059
10/3/2018,1952.76001
10/4/2018,1909.420044
10/5/2018,1889.650024
10/8/2018,1864.420044
10/9/2018,1870.319946
10/10/2018,1755.25
10/11/2018,1719.359985
10/12/2018,1788.609985
10/15/2018,1760.949951
10/16/2018,1819.959961
10/17/2018,1831.72998
10/18/2018,1770.719971
10/19/2018,1764.030029
10/22/2018,1789.300049
10/23/2018,1768.699951
10/24/2018,1664.199951
10/25/2018,1782.170044
10/26/2018,1642.810059
10/29/2018,1538.880005
10/30/2018,1530.420044
10/31/2018,1598.01001
11/1/2018,1665.530029
11/2/2018,1665.530029
11/5/2018,1627.800049
11/6/2018,1642.810059
11/7/2018,1755.48999
11/8/2018,1754.910034
11/9/2018,1712.430054
11/12/2018,1636.849976
